path,file_size,file_size_human,env_client,env_server,download_domain,download_url,sha1,sha512,heuristic_role
mods/taczaddon-1.20.1-1.1.8-hotfix1.jar,126103,123.15 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/3Ihyt5WL/versions/KzpscuMb/taczaddon-1.20.1-1.1.8-hotfix1.jar,fa39105f44a6bd2f0bfcbddf3ea29fd8456eb0ac,0666cd75f327f91a7259c9971e34cdf9db86ceaaaa4d1379e5cd604640b126de9c69e0d84fc6ed97a31d70cc008bab2da1d19726b9db1e1d368a7a1b7f6de9aa,可能是服务端或通用/玩法核心
mods/tacz_x_guns_lights_addon-2.4.3.jar,91157,89.02 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/XZBT7YTE/versions/BH8IjFyh/tacz_x_guns_lights_addon-2.4.3.jar,9174c3e793f00802e4bf49f7f7e629c71e66d07b,90bf2b52602a3eddee287ab65e27cc14a390371ede0c3e6a0bb4fbad656d0a1a1203c9ffd1ca0aa3905fe60298c529def6e48d1de942ce6e3bae6b084398f8a9,可能是服务端或通用/玩法核心
mods/worldplaytime-1.2.3-1.20.x-FORGE.jar,83163,81.21 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/YkKeggdl/versions/3MMYpBHY/worldplaytime-1.2.3-1.20.x-FORGE.jar,fd2d2b5ba5aba079020c76fa865d4db27cfe3520,8828f99c9e5288570429a24272e22a30ba861e3fd8f199e138a381b147669e5e1795550b7632454aeb339c38a7297fad2fe6a74f33c17246c69bcae983474fe3,可能是客户端/视觉/QoL
mods/YeetusExperimentus-Forge-2.3.0-build.4+mc1.20.1.jar,568278,554.96 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/HaaH232J/versions/LgPc1FbC/YeetusExperimentus-Forge-2.3.0-build.4%2Bmc1.20.1.jar,d40beae393ec07da5faf925cea380e31a7f08d39,55afa06e7020d6b84725d996046382641dd044078b5a1d918f30ae531a33be98990612dfc5eea41ec404246ce6eb0b77189d931e71c17b15bf5b903bc184444a,可能是客户端/视觉/QoL
mods/yet_another_config_lib_v3-3.6.6+1.20.1-forge.jar,1105891,1.05 MB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/1eAoo2KR/versions/sCWgXDYQ/yet_another_config_lib_v3-3.6.6%2B1.20.1-forge.jar,644731e321c53a35a0b3177a3cc6347fe38002f4,7fdd923ae94c1ada9bf0524f21cdfbb4f870ea93b26d02f369829585892fc5a2f61e60f43a6686ee611ff11bde8f123f178279e2de453c8fb320264153a0e8d9,未知/通用待确认
mods/Zoomify-2.14.6+1.20.1.jar,1890159,1.80 MB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/w7ThoJFB/versions/hWl13Hjr/Zoomify-2.14.6%2B1.20.1.jar,fb64da55f2a02b8dfa5bd87b71690ab38ae6012c,ad915de74005cbc55b6678a3333410e6891288b796efdd999bc5a9770f73981bf2c218e04a8bfe7837d445e1483ce9d22771f93132795be889db0c75834cf7d3,可能是客户端/视觉/QoL
mods/[gucci配件]guccivuitton-1.20.1-0.2.2.jar,1598544,1.52 MB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/wdcuURhS/versions/NnUWhMdw/guccivuitton-1.20.1-0.2.2.jar,59e5ef296ff50bd1f0feaccc1ab7262a65b5429f,de58b0e5f605c24fb636db798f0da3c40e90d54723525945ffe7597711b14c6d95eb23c8a72725c1dad00ffa8abc3b919680a214f973734b9b3b7d47dbf8d850,未知/通用待确认
mods/[Lambd的动态光源] lambdynamiclights-4.4.0+1.20.1.jar,1114373,1.06 MB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/yBW8D80W/versions/AQfTnYyJ/lambdynamiclights-4.4.0%2B1.20.1.jar,eb50a56760e7b8ccbee5479cf31b55375434ae76,65f297e32ba3a72537b22730dfbe8dac9ce1ba33e62c2ddf85302b8a5131dd1fe92cca151673599c0b6adeb4ec5bd254f2cfdde66c3ca909f08e9319ebfacb56,可能是客户端/视觉/QoL
mods/[TaC：绿葡萄附属包] lradd-1.20.1-0.3.0.jar,42492650,40.52 MB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/vWxaCnwP/versions/KbReepVU/lradd-1.20.1-0.3.0.jar,3a3bd40a41cbabe8ae2b124ba6d53f54e42e330e,ddc0f6618ab474e92931db65d3f1715c7520325e1829c357fb31e448abd94406b34bdf2ad818e4c99c52e2b069e8659947487028819983d26e1435e3c9c0bd5f,可能是服务端或通用/玩法核心
mods/[Xaero的世界地图] xaeroworldmap-forge-1.20.1-1.41.0.jar,1389429,1.33 MB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/NcUtCpym/versions/2QCjQ4y4/xaeroworldmap-forge-1.20.1-1.41.0.jar,f2c63673810ff7b87a7fee40d34e70a04fc80ef6,dd21c47593eb8caa0627bbde1e31733741272dc519fdbf0ff957d59a073604f7dd5cb6bbd228d88dc124eb57307c819f52a0a5594c9d6608f6843afcfae1b12c,可能是客户端/视觉/QoL
mods/[Xaero的小地图] xaerominimap-forge-1.20.1-26.1.0.jar,2147158,2.05 MB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/1bokaNcj/versions/LHQz9XA1/xaerominimap-forge-1.20.1-26.1.0.jar,5b2be59a71add73676596d0d3350b832552bac70,b551a0b1f0d55274e14d63839a597403e1c3e5e72377594401ca25678dadbca68454d7582aa43b5d3bd1f62061a552a4bc1671b24b3dcb0ae3a2bf0436840dd7,可能是客户端/视觉/QoL
mods/[一键背包整理Next] InventoryProfilesNext-forge-1.20-1.10.20.jar,1457354,1.39 MB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/O7RBXm3n/versions/CrtAI3P9/InventoryProfilesNext-forge-1.20-1.10.20.jar,979e74fa10b24a7d7c4d9aeb5824b80f4f9235cf,8d2ecb06d6cebe56b1e55c1cf535bd4aefd8c1bd7642741435ea0c07a1073e275c40c6b2bfd9c3f2d8fd73b711422e4e2b5e39f84ae756028517715633ed5658,可能是客户端/视觉/QoL
mods/[增强视觉效果／拓展视觉效果] EnhancedVisuals_FORGE_v1.8.29_mc1.20.1.jar,4728085,4.51 MB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/KjL0jE2w/versions/W2ikYrjK/EnhancedVisuals_FORGE_v1.8.29_mc1.20.1.jar,3142a5c96baba66f411c65b807163f55845661fd,55c61e4d523f8017a2bc9d830f7671b4676473821f382c0d2ef83ec45a0ae2ede0d8f9ad069280e62692696d97b3b15beca2d3a9a91f4a084ab47acbca311160,可能是客户端/视觉/QoL
mods/[存档置顶] cherishedworlds-forge-6.1.7+1.20.1.jar,60956,59.53 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/3azQ6p0W/versions/Uwaq5LPL/cherishedworlds-forge-6.1.7%2B1.20.1.jar,d3eb588c64691c9da83460e3b2e783401d337a34,473b066a5765b9205c453669e43437ac5d440d7de8a42dd4b50d97a917575740a725f825cada865ecfc02914012e78295e2e67e3161dffb8254a0e22061d65e1,可能是客户端/视觉/QoL
mods/[实体渲染机制优化] entityculling-forge-1.10.4-mc1.20.1.jar,1590222,1.52 MB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/NNAgCjsB/versions/Y76YJbkP/entityculling-forge-1.10.4-mc1.20.1.jar,18dc9205922f820c265b96076bd417837715d73e,75740c670486bfd2516e16c350d8499b473d1569920c8ffd1750b1e33ffde7535917d9d869a1b620277b0022ae12d8e953a3713a28e61e810a60d0180ab73d6f,可能是客户端/视觉/QoL
mods/[平滑转移] smoothswapping-0.9.2-1.20.1-forge.jar,63398,61.91 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/nmVEZj6t/versions/5Gp6PY2o/smoothswapping-0.9.2-1.20.1-forge.jar,3c4bdbd18e6c5336e0b12c7a63a56f28681a1187,f6593165491fc6fc5a9970e5521da1157c216be9b32c9346e898f9792874a3849429791238271b0242743c1bfc52da4544bf7771f3bafb7d9b0665b01614de4b,未知/通用待确认
mods/[手持物品信息显示] HeldItemTooltips-v8.0.0-1.20.1-Forge.jar,81672,79.76 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/3wWtgZGB/versions/KTwi0wP7/HeldItemTooltips-v8.0.0-1.20.1-Forge.jar,a022976a33affa5a16e0d98b3f112a1276b407c9,2154f95cc8d7c7cb4e752be58923d0d886cf1895649365ca003c4dc75cf2e83c277ebf829be1dcfa8b621272b5b8fac1a1e9c135eed7dd0a353616e55ae17e4a,可能是客户端/视觉/QoL
mods/[拾取提示] PickUpNotifier-v8.0.0-1.20.1-Forge.jar,102164,99.77 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/ZX66K16c/versions/LojgSWbd/PickUpNotifier-v8.0.0-1.20.1-Forge.jar,378cc9730d1f11cd4c50add96263baccacdb4942,3cddd0e7cd2527bf9483c2a4a40eb1d1e650c806fdfd3bcdf55cffdcc0575ca71d56a50d8d09cca63793e3da6b22436b636702755e0644beb4b0051f039a2dda,可能是客户端/视觉/QoL
mods/[提示] Tips-Forge-1.20.1-12.1.9.jar,127186,124.21 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/AMCbgyVw/versions/bOsklji6/Tips-Forge-1.20.1-12.1.9.jar,033d62395ecf7939f82e5a69ef53cf62ad1afb7f,e029acc0526ca306b0e4706ce26b3028d20225574c8c6b4434f54b27223d09ab6d18123423bdce93acde9ddc83a343017f9bd96da86b01c3e438b0508a8e75b9,未知/通用待确认
mods/[方块实体优化] enhancedblockentities-0.9+1.20.jar,490690,479.19 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/OVuFYfre/versions/i3v1Skck/enhancedblockentities-0.9%2B1.20.jar,61cfe50f69f8ef9e3640c0269ef158870f5b0410,7e8b402fd25efd396bc7f0f25a663808ae9890accc227850c454dfcdc975657f22afceb15878e781485622434a6f6d60aff2a60264aa4425edd52ebe052a0de5,未知/通用待确认
mods/[星光] starlight-1.1.2+forge.1cda73c.jar,110583,107.99 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/iRfIGC1s/versions/cNa0vkNj/starlight-1.1.2%2Bforge.1cda73c.jar,a915880c7834a0b0f9f300f0e3053deaa9a3205a,cc89c6b2dd0db709586028c7732a57a3e6184f19cc2b98b25964c720c3ab434031e62de23e0dab022575d637b5e4a34b5813164d32ec356d56588da400e7d026,未知/通用待确认
mods/[更美观的血条] colorfulhearts-forge-1.20.1-4.3.16.jar,122868,119.99 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/wQfMUdZT/versions/LkhTyd10/colorfulhearts-forge-1.20.1-4.3.16.jar,840036c824edfe6e155f4488337e5f5aec26a17f,4f0c9400669b36b6504b495856d8b3f3ae6885ef41ba596f41a94ef7f39e88e976e91e2d49312ce9b155abdbbaf19acaf9ac0530e3557486b969dab79438734c,未知/通用待确认
mods/[树叶渲染优化] cullleaves-forge-4.1.1+1.20.1.jar,97480,95.20 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/GNxdLCoP/versions/yFZM1Bsc/cullleaves-forge-4.1.1%2B1.20.1.jar,610b92837c4233c5c1f22ed495728c5ad0c78050,3c68a290b5b546a663d38a1353485aca6f02efbb80fbd1c0e10214d93c27fadd5145f4fb74a7c616a0ce34cb4ffa1a75a62ca386c7d1041bbdf411b29626753f,可能是客户端/视觉/QoL
mods/[永恒枪械工坊：零] tacz-1.20.1-1.1.8-hotfix.jar,57465167,54.80 MB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/SzzJttH8/versions/yOVIzIJR/tacz-1.20.1-1.1.8-hotfix.jar,bddafeea4c9c1132ed720c30fbaedfe5ab25e846,bf35bd51dfe39fdffc3f4f7b6695e85348b64807e2977bca813decdfbe4c2d7cd5e15c437e42a012aaa067e271b02cd92f3d32e4fa08d36fedc141e668a115c6,可能是服务端或通用/玩法核心
mods/[游戏内输入法续更版 ／ 游戏内输入法 Forge 重置版] ContingameIME-1.0.7-1.20.1-forge.jar,193628,189.09 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/5Z2YdwIT/versions/V0QAGw3U/ContingameIME-1.0.7-1.20.1-forge.jar,d4b780795cc111b11c84bbf4cfb05a72f36904e1,212a22430f78e570f3ad17cef818737885221fb61a8cba0689451e5975003d3a5f92f8113aa29fb37cea34020d3a04c0bed7e669ffba05af7d4d3a3b55ba47ce,可能是客户端/视觉/QoL
mods/[物品栏HUD+] inventoryhud.forge.1.20.1-3.4.26.jar,238088,232.51 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/Kp2uclYl/versions/xnDlNpNS/inventoryhud.forge.1.20.1-3.4.26.jar,f0adda10a3d6549e6dfdffd41e72270c61c8a302,69698f4b505d070b097fab6b7bde508f8de138137f5825ed6601601a02b3a8876a4ad2f93f25667a6579367dd20dc3a5ae0465a4957bd5740a12668d6b3ad725,可能是客户端/视觉/QoL
mods/[物品物理掉落] ItemPhysicLite_FORGE_v1.6.10_mc1.20.1.jar,19504,19.05 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/OuyCgP8t/versions/PjXlVWZI/ItemPhysicLite_FORGE_v1.6.10_mc1.20.1.jar,7176737db20a4deb50bd5624b07ded22acb81fd5,d7d992311d9c3bbfe1a1c1ab89b7c6618cfcf95e4a4fdfbee10b341cd9ca184575b6e9b54c7d0c15805848a38ceb948fd4eac5158a9ebedcb4eae0079e74940f,可能是客户端/视觉/QoL
mods/[玉 🔍] Jade-1.20.1-Forge-11.13.2.jar,552486,539.54 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/nvQzSEkH/versions/LecuGude/Jade-1.20.1-Forge-11.13.2.jar,1997e5fe2db3a0575ca79bfe4720019f01fd2b8c,612c7535d28ae0cb336f31b790770b3dcb5173d496fb74eabcb28d06e3b88e72733128060cefc4ae4147cce528a8e8c09688a36d8f9e11dbf77e93d89b743560,未知/通用待确认
mods/[玩家救援] PlayerRevive_FORGE_v2.0.31_mc1.20.1.jar,5298162,5.05 MB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/ABIMzABM/versions/fUdn8MeF/PlayerRevive_FORGE_v2.0.31_mc1.20.1.jar,84c039f20b8f048c835c429c2c4a9fd82a5e65f6,26ec9d4f4ff24a3e708f5485e40149214df76734af90848429bc7cedf397230a8e7b8b11aa21f11e50ea2987c862f09186ecd1b55b7ded31c5c99d661ede686a,未知/通用待确认
mods/[现代化 UI] ModernUI-Forge-1.20.1-3.12.0.1-universal.jar,25104473,23.94 MB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/3sjzyvGR/versions/6ksT8CWg/ModernUI-Forge-1.20.1-3.12.0.1-universal.jar,fcebe51e3c2ca34793f9b132fa05b5494ffc76a4,cf9a1bfa25f956a9277639da833a86d59a6a55bc690b6c03d4292bb240cb775c32ecf7ae253db7779757e2c74c5adf2c272c4ecdb35b907027de3ec7534bbd27,未知/通用待确认
mods/[现代化修复] modernfix-forge-5.27.51+mc1.20.1.jar,982465,959.44 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/nmDcB62a/versions/5Uz1QIVU/modernfix-forge-5.27.51%2Bmc1.20.1.jar,1f69aa3406e24c645d4b9df25c35a6e4deb66527,72bf02d4253df106c29414592065cb5a341908a54c3bf8048c5204cf194fbea366b5319539d7ee98b3f2b92e597d28911ebe9322adc66ffd6d07163eba06b764,未知/通用待确认
mods/[真实物理] physics-mod-3.0.18-mc-1.20.1-forge.jar,60624141,57.82 MB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/Xy8aRQKS/versions/4AaCo2Rk/physics-mod-3.0.18-mc-1.20.1-forge.jar,0c0b9b4e9f54295a0aaf4e98ded29980d809c6e7,49527dca4508678d1fb669c7a993a6c68f3f97047ef2e656f0f16ad208b70a3619ac51e95ed4c573d4109d6c81cbc7c6263d517b05fb80ed3a2ea333f3551b73,未知/通用待确认
mods/[纸娃娃] paperdoll-forge-1.4.0-mc1.20.1.jar,1720369,1.64 MB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/edwFXb9k/versions/A0fElsW4/paperdoll-forge-1.4.0-mc1.20.1.jar,728e2fe2e5341441e791378e359a646d89b7cb72,677c020c8e8e216a04c9cdd4f42534d3666af84b3536a27b071a4e8b87fd825cb41c15f4a008252547605b3de8be5cee5416448eedf91e516c636d3ad392c05e,未知/通用待确认
mods/[聊天动画] chatanimation-forge-1.20.1-1.1.3.jar,381473,372.53 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/DnNYdJsx/versions/jd35SzOM/chatanimation-forge-1.20.1-1.1.3.jar,60f1673f321534a6eb8ce1250cd0f221209daf8b,973e5bd0c0f701022ccca2bd0c86ce756ec54be59c5b2697f01d26a6ca01dadf656208d971ff3659500aaef360e47c5df700221a528b839b2d9594d41db07623,未知/通用待确认
mods/[聊天头像] chat_heads-0.15.2-forge-1.20.jar,722643,705.71 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/Wb5oqrBJ/versions/raixMXoT/chat_heads-0.15.2-forge-1.20.jar,fe49c0f42f21f4c0ea71c3cda7757914cb875ae7,a66fcb247284584234c3ebdb5391ed7544a2cfaf4d00085bec3c243cf2727bff4873f98d29140c67c01a45f359a6f61f248416234cf452452588a0f308268216,未知/通用待确认
mods/[自定义NPC 非官方版] CustomNPCs-1.20.1-GBPort-Unofficial-1.20.1.20260227.jar,10846030,10.34 MB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/vFAmwl6B/versions/CaWlRoYD/CustomNPCs-1.20.1-GBPort-Unofficial-1.20.1.20260227.jar,088d7c7066e0471cb2f538a9cf1c2a5471cca0ad,0b54411d98f903e0d01094634b0e79d6bddec146a70addf40656c254bcf1c7e7aa920bf31012061212d87d23e7ed3e9954623e4992b88b4c35ef18196102c4af,未知/通用待确认
mods/[试验假人] dummmmmmy-1.20-2.0.12-forge.jar,839685,820.00 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/Adega8YN/versions/c1HMqDvI/dummmmmmy-1.20-2.0.12-forge.jar,3b6da54436955ea2ca6e8891ef69d0f6621ab878,3ad3237a847cdbfc93df1eb0eaa75552e9a1aca871e04106948317ee930b04e6e1d84fb776f3d21bd17ceb5bf033833562bf7294c7579a4e6f5abbf86f1aa32f,未知/通用待确认
mods/[越肩视角重制] ShoulderSurfing-Forge-1.20.1-4.22.12.jar,270973,264.62 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/kepjj2sy/versions/TQk9rDdf/ShoulderSurfing-Forge-1.20.1-4.22.12.jar,8e6a6107d075af859f43dece064b71b2259c344b,9be5f6d80fdfdf01d42bbdddbaa8d0fcec8eca258686bb86165d283abe7bbfc49b6cf2b01a56f1483a5f119ed324f20549a888ec159fad875ebf7aebbdba9ea5,未知/通用待确认
mods/[跑酷！] ParCool-1.20.1-3.4.3.3.jar,1154052,1.10 MB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/Fsvx2bdR/versions/uEY441aP/ParCool-1.20.1-3.4.3.3.jar,55f8b8a9fd9e23cd0dccff56461a8ae88464caed,42f4da16b008343e39b7df17b8d52b8fc04ba6d52b2ea5deaeb7eb7cd19b70dc9d955d3e71d1357988d0e7ba05089dd1617e303ffdc7482357d1df98ac6f688a,未知/通用待确认
mods/[边拿边走] InvMove-0.9.3+1.20.1-Forge.jar,270522,264.18 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/REfW2AEX/versions/RLzFQg0l/InvMove-0.9.3%2B1.20.1-Forge.jar,5ce261a448fb8417a40429bae9dc634d0cd0b1d5,ce0eb2fc9e1e51641f9fd763602d92e3014a452263ed41ad6a8ecda5670c036c80e834338dd9e0a1adf23ec6ccf23f29827ac4896b85257d4ccf7789f3cb4541,未知/通用待确认
mods/[通用拼音搜索] jecharacters-1.20.1-forge-4.6.4.jar,267969,261.69 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/I7k4B65h/versions/BF9ffp3J/jecharacters-1.20.1-forge-4.6.4.jar,38367ae9f513bb2e82bd925df454f2e30ad1e801,7e3e0aa6341a4e94cec04b158d760d62a452604160a562d92bd75af7fe6cb0cf8e58935cd6a5a2bc592a8853ec0a0b01140a9e7089a21fa8f3a1ef72d66a3225,未知/通用待确认
mods/[鈇] flerovium-forge-1.20.1-1.2.19-all.jar,254081,248.13 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/4Rh1Mobu/versions/nBTmGp0v/flerovium-forge-1.20.1-1.2.19-all.jar,6f1536b97ce65a4a0fba2887aa2b1fa46be252b7,a137aed55fc3a845df7a7b8dfa3c59107bcb1aa0490f2d5f442b2b21a40fdf0fdddd43da2a3d80417e7eb8dc701e6e1cded341889a69dc5ca45356c7417101b7,未知/通用待确认
mods/[钠／Embeddium：附属] sodiumextras-forge-1.0.7-1.20.1.jar,438540,428.26 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/vqqx0QiE/versions/VNFB2Vgv/sodiumextras-forge-1.0.7-1.20.1.jar,7603f44bc4750774fbbdc07a3153c391650fcf3d,47f298943079eb6b8f5222cbb093fec0c29c86a6f68e8000545059d64ff5c4cbf76fa774565a0d4d89d1fb0a278b62292f7619fb818e4fdfd9f01a637e7fcbfb,可能是客户端/视觉/QoL
mods/[高速企鹅] moveslikemafuyu-1.1.3.jar,34952,34.13 KB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/3AmRjjga/versions/NtuKWZ27/moveslikemafuyu-1.1.3.jar,7a4fa0ce8d1149db69d4fdd941ab8140df96565a,a659892c932bca928b7c3c6bb0e4389f8d91bfc01aa5abe484c6c2c0564efd1ee36bc69f51f3c37ffe7140f861600b56d4a343eb5025567e34ccb2d3719d5af4,未知/通用待确认
shaderpacks/photon_v1.3b.zip,3800987,3.62 MB,(省略),(省略),cdn.modrinth.com,https://cdn.modrinth.com/data/lLqFfGNs/versions/gUv7fBPN/photon_v1.3b.zip,d975d25c9686de5f10e8b86c8518613cdf3f040a,40bcbac9c656f2965f543e4b35cd0698723b2db8b67662f1b53c14223cfbef7d60d7fbf0176f73fcadd0d1e19ba60d951ed77e9eece8c8df7dca4d2be6315309,客户端光影包
